id lat lon provider
MODE00ITA 44.629 10.9487 INGV|SGO-EPND|UGA-CNRS
BARC00HUN 45.9590954119439 17.4575988685435 SGO-EPND
MDEU00ITA 40.8898 9.1626 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
MOFR00ESP 37.1207 -5.4624 INGV|SGO-EPND|UGA-CNRS
DEHA00GLP 16.3053 -61.7959 UGA-CNRS
DEVA00ROU 45.8784 22.9135 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
BANL00ROU 45.3828 21.1367 INGV|UGA-CNRS
MOHA00BEL 50.5403 5.192 INGV|SGO-EPND|UGA-CNRS
PBLB00BEL 50.7374 5.9579 INGV|UGA-CNRS
BATT00BEL 50.6374 5.834 INGV|SGO-EPND|UGA-CNRS
MEDA00ESP 38.9163 -6.3486 INGV|SGO-EPND|UGA-CNRS
DROU00FRA 46.7542 4.8459 INGV
RIVO00ITA 45.9821 13.0482 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
DRUS00FRA 48.7674 7.9507 INGV
DUNA00ROU 45.0184 29.2738 INGV
CARV00ESP 38.0459 -1.9677 INGV|SGO-EPND|UGA-CNRS
BEJ_00PRT 38.0129 -7.8729 INGV|SGO-EPND|UGA-CNRS
ABIU00ROU 46.0777139032045 23.566265314981 SGO-EPND
KBUG00GRL 65.1437 -41.1575 INGV
KHOT00UKR 48.5096294200311 26.4943397166188 SGO-EPND
MRJA00EST 58.8955 24.4202 INGV|SGO-EPND|UGA-CNRS
SBPO00ITA 45.051 10.9198 INGV|SGO-EPND|UGA-CNRS
SSJ100SWE 67.4884 18.3413 INGV|SGO-EPND|UGA-CNRS
ELBA00ITA 42.7529 10.2111 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
CAR000ITA 41.1947225375213 13.974194444282 SGO-EPND
KELM00LTU 55.6284325526955 22.9306711184154 SGO-EPND
ROM200FIN 64.2174 29.9318 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
BEJR00ESP 40.3959 -5.7485 INGV|SGO-EPND|UGA-CNRS
MCSR00ITA 38.0646 15.2301 INGV|SGO-EPND|UGA-CNRS
LMPR00ITA 43.8113888641965 10.8906662242118 SGO-EPND
MET300FIN 60.2175 24.3945 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
FOU200FRA 49.842 1.5807 INGV
BEES00GBR 54.4909 -3.6066 INGV|SGO-EPND|UGA-CNRS
TARG00POL 50.4514 18.8584 SGO-EPND|UGA-CNRS
LMAN00UKR 48.9823765100218 37.8202349964048 SGO-EPND
GMME00MNE 42.5675 19.2128 INGV|SGO-EPND|UGA-CNRS
KECS00HUN 46.9060014049074 19.7013360332144 SGO-EPND
ENGI00NOR 66.9663 14.16 INGV|SGO-EPND|UGA-CNRS
KASI00GRC 39.7464 19.9355 INGV|UGA-CNRS
KARL00DEU 49.0112 8.4113 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
EJEA00ESP 42.1259 -1.1299 INGV|SGO-EPND|UGA-CNRS
MT1100ITA 46.092 12.3034 INGV|SGO-EPND|UGA-CNRS
TAR200ESP 36.0341 -5.6069 INGV|SGO-EPND|UGA-CNRS
KHRN00UKR 46.6757078689126 32.5894259206616 SGO-EPND
EIJS00NLD 50.7582 5.6836 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
EH0100ESP 27.8152 -17.9229 INGV|SGO-EPND|UGA-CNRS
MCRV00ITA 40.7826 15.1681 INGV|SGO-EPND|UGA-CNRS
KHRS00UKR 50.0347857037508 36.284133006074 SGO-EPND
TAB100PRT 41.1162 -7.5676 INGV|UGA-CNRS
MPRA00ITA 46.2408 12.9877 INGV|SGO-EPND|UGA-CNRS
MRCB00ITA 38.1629 15.7032 INGV|SGO-EPND|UGA-CNRS
ADJU00ROU 46.0954142184281 27.1893164987673 SGO-EPND
CEVY00FRA 49.2877 5.2871 INGV
SOLR00FRA 44.7125 5.3985 INGV
CGRO00FRA 44.0473 7.2002 INGV|SGO-EPND|UGA-CNRS
TERS00NLD 53.3627 5.2194 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
BENB00GBR 57.4731 -7.3641 INGV|SGO-EPND|UGA-CNRS
CIAM00ITA 46.5529708829678 11.9211110419128 SGO-EPND
CHIA00ITA 46.3199 9.4013 INGV|UGA-CNRS
TGRN00BEL 50.7705 5.4779 INGV|SGO-EPND|UGA-CNRS
TLSG00FRA 43.5497 1.485 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
CJIH00CZE 49.39355352652 15.5863950391346 SGO-EPND
CHPH00FRA 48.4602 1.5009 INGV
CKAP00CZE 48.7392664027872 14.493762115329 SGO-EPND
CKVA00CZE 50.2325934199216 12.8418751236021 SGO-EPND
VOER00BEL 50.7575 5.7103 INGV|SGO-EPND|UGA-CNRS
CHRN00FRA 43.8814 4.8621 INGV|SGO-EPND|UGA-CNRS
ROPR00ITA 41.7945 12.7636 INGV|SGO-EPND|UGA-CNRS
ZEEB00BEL 51.3359 3.2082 INGV|SGO-EPND|UGA-CNRS
CLAW00GBR 52.3588 -1.3315 INGV|SGO-EPND|UGA-CNRS
BERG00ESP 40.6115 -0.0973 INGV|SGO-EPND|UGA-CNRS
BERL00BEL 50.7007 5.1869 INGV|SGO-EPND|UGA-CNRS
SBAR00ESP 41.9801 2.1743 INGV|SGO-EPND|UGA-CNRS
SCAC00PRT 38.0188 -8.6926 INGV|SGO-EPND|UGA-CNRS
CHRE00FRA 48.3718 6.2813 INGV
BEUD00ESP 42.2556 2.6757 INGV|SGO-EPND|UGA-CNRS
CHRX00FRA 46.1281 0.4124 INGV
CHMP00ITA 45.5427217620577 11.281389039153 SGO-EPND
METS00FIN 60.2175 24.3953 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
CHTA00FRA 46.698 -1.0442 INGV
CIUC00ROU 46.3610323627918 25.8014458514405 SGO-EPND
TABU00PRT 41.1162 -7.5676 INGV|SGO-EPND|UGA-CNRS
PONT00GRC 38.619 20.5852 INGV|SGO-EPND|UGA-CNRS
CJHR00CZE 49.1480087137087 15.0088070250977 SGO-EPND
BGDR00ITA 43.8891 11.895 INGV|SGO-EPND|UGA-CNRS
TARR00ESP 41.6574 1.166 INGV|SGO-EPND|UGA-CNRS
MLAG00ITA 43.4309 12.7787 INGV|SGO-EPND|UGA-CNRS
TARV00EST 59.3487 26.3464 INGV|SGO-EPND|UGA-CNRS
SOFA00BGR 42.6678 23.2685 INGV|UGA-CNRS
TGRT00ROU 47.7428 26.6665 INGV|SGO-EPND
TALR00ESP 39.0351 -5.2354 INGV|SGO-EPND|UGA-CNRS
TARI00ESP 36.0085 -5.6026 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
TRAN00BGR 42.835 22.651 INGV|SGO-EPND|UGA-CNRS
WLOC00POL 52.6587 19.0669 INGV|SGO-EPND|UGA-CNRS
CAMO00GBR 50.2183 -5.3273 INGV|SGO-EPND|UGA-CNRS
TOR300EST 58.2644 26.4615 INGV|SGO-EPND|UGA-CNRS
IJMU00NLD 52.462 4.5561 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
ADRA00ITA 37.6583615510963 14.8424163610604 SGO-EPND
GIRA00GBR 55.2434 -4.8576 INGV|UGA-CNRS
KELO00GBR 55.5956 -2.4401 INGV|SGO-EPND|UGA-CNRS
KINL00GBR 58.4588 -5.0523 INGV|SGO-EPND|UGA-CNRS
TAUT00GBR 51.0234 -3.0787 INGV|SGO-EPND|UGA-CNRS
GORS00GBR 52.5756 1.7319 INGV|SGO-EPND|UGA-CNRS
TROS00LUX 50.1267 6.0073 INGV|UGA-CNRS
HARD00GBR 50.9497 -0.5287 INGV|SGO-EPND|UGA-CNRS
LEGL00BEL 49.8558 5.5105 INGV|SGO-EPND|UGA-CNRS
AARS00BEL 50.9633 4.8361 INGV|SGO-EPND|UGA-CNRS
AMER00GBR 51.6772 -0.5594 INGV|SGO-EPND|UGA-CNRS
MABO00BEL 50.0746 5.7393 INGV|SGO-EPND|UGA-CNRS
CARI00GBR 51.5311 -3.1068 INGV|SGO-EPND|UGA-CNRS
CARL00GBR 54.8954 -2.9383 INGV|SGO-EPND|UGA-CNRS
MORO00GBR 55.2129 -1.6855 INGV|SGO-EPND|UGA-CNRS
FAUG00GBR 57.1357 -4.6885 INGV|SGO-EPND|UGA-CNRS
TRUI00BEL 50.8224 5.2096 INGV|SGO-EPND|UGA-CNRS
MUL100ESP 38.0411 -1.4488 INGV|SGO-EPND|UGA-CNRS
ATTL00GBR 52.5168 0.9881 INGV|SGO-EPND|UGA-CNRS
PNAV00ESP 40.7855 -3.9899 INGV|SGO-EPND|UGA-CNRS
THU200GRL 76.537 -68.8251 INGV|UGA-CNRS|ROB-EUREF
TOCA00ITA 41.102 14.576 INGV|UGA-CNRS
TRUJ00ESP 39.4798 -5.8556 INGV|SGO-EPND|UGA-CNRS
AGNE00ITA 45.4679430228023 7.13962356103059 SGO-EPND
FLRV00BEL 49.7619 5.135 INGV|SGO-EPND|UGA-CNRS
HOLY00GBR 53.3177 -4.6421 INGV|SGO-EPND|UGA-CNRS
KRRS00UKR 48.5182 32.263 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
HOOB00GBR 53.4829 -1.3797 INGV|SGO-EPND|UGA-CNRS
LEED00GBR 53.8002 -1.6638 INGV|SGO-EPND|UGA-CNRS
VLIE00NLD 53.2962 5.0919 INGV|SGO-EPND|UGA-CNRS
BSVZ00ITA 45.6428 13.8752 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
CRNH00PRT 39.407 -9.1354 INGV|SGO-EPND|UGA-CNRS
ANAY00FRA 45.2403 4.6817 INGV
MARN00ITA 41.7709 12.6659 INGV|SGO-EPND|UGA-CNRS
CRPO00ESP 41.214 -5.1098 INGV|SGO-EPND|UGA-CNRS
DGOR00MNE 42.4175 19.2034 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
ANGE00FRA 47.4719 -0.5479 INGV
MFNL00ITA 37.7907 12.9223 INGV|SGO-EPND|UGA-CNRS
MLHD00IRL 55.3722 -7.3392 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
FEGA00FRA 48.7849 3.3366 INGV
COL100ITA 44.7528053548975 10.2159727569236 SGO-EPND
TN0300ESP 28.0472 -16.7185 INGV|SGO-EPND|UGA-CNRS
PIAA00FRA 42.235 8.6293 INGV
TUDE00ESP 42.0486 -1.6034 INGV|SGO-EPND|UGA-CNRS
DRES00DEU 51.0298 13.7297 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
HRIA00ESP 29.1452 -13.4851 SGO-EPND|UGA-CNRS
GARI00ITA 44.6769 12.2494 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
CRSN00ITA 45.1924 8.1058 INGV|SGO-EPND|UGA-CNRS
AGRG00ITA 37.3202772562272 13.6011669794813 SGO-EPND
CERV00ESP 42.0074 -1.9432 INGV|SGO-EPND
CEU100ESP 35.892 -5.3064 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
HOBU00DEU 53.0506 10.4763 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
CIMO00ITA 44.1935 10.7009 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
ROSI00FRA 45.6251 6.8558 INGV
IENG00ITA 45.0151 7.6394 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
CLDR00ROU 44.6762 26.2678 INGV|UGA-CNRS
CSPA00ITA 40.1713 15.6161 INGV|UGA-CNRS
TUC200GRC 35.5332 24.0706 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
CTEL00ITA 42.8566 13.188 INGV|SGO-EPND|UGA-CNRS
TXE200NLD 53.0411 4.8512 INGV|SGO-EPND|UGA-CNRS
UBEN00ITA 41.1306 14.7774 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
KLOP00DEU 50.2198 8.7299 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
HOE200DEU 54.7587 8.2934 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
KNJA00SRB 43.5665 22.2553 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
COST00ROU 44.1615 28.6575 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
MAFA00BEL 50.237 5.2975 INGV|SGO-EPND|UGA-CNRS
UCA100ESP 36.5317 -6.2119 INGV|SGO-EPND|UGA-CNRS
ZZON00HUN 46.8914 16.832 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
MARI00BEL 50.09 4.5106 UGA-CNRS
ADER00FRA 42.8133 0.3799 INGV|SGO-EPND|UGA-CNRS
EMAZ00ESP 43.2425 -3.4114 INGV|SGO-EPND|UGA-CNRS
USDL00POL 49.4329 22.5858 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
UKKE00BEL 50.7983 4.3587 INGV|SGO-EPND|UGA-CNRS
ISRN00ITA 41.6077 14.2662 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
BINE00ESP 41.8482 0.2959 INGV|SGO-EPND|UGA-CNRS
VAA200FIN 62.9612 21.7706 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
CUCC00ITA 39.9938 15.8155 INGV|SGO-EPND|UGA-CNRS
UHTG00IRL 51.559 -9.1335 INGV|UGA-CNRS
TROP00FRA 43.2195 6.601 INGV|SGO-EPND|UGA-CNRS
CHIE00ROU 45.4245 29.289 INGV
DARF00ITA 45.8803 10.1772 INGV|SGO-EPND|UGA-CNRS
GUSI00UKR 49.0752419553238 26.1866426462412 SGO-EPND
UMBE00ITA 43.3112 12.3286 INGV|SGO-EPND|UGA-CNRS
UCAG00ITA 39.228 9.1101 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
USIX00ITA 38.7078 13.1792 INGV|SGO-EPND|UGA-CNRS
FRTT00FRA 47.6803 5.5663 INGV
EMM100EST 58.6907 22.5536 INGV|SGO-EPND|UGA-CNRS
MELI00ESP 35.2812 -2.9516 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
MAT100ITA 40.6491 16.7045 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
USAL00ITA 40.3349 18.1115 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
ZADA00HRV 44.1132 15.2276 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
MEDI00ITA 44.52 11.6468 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
MELA00ITA 41.706 15.1271 INGV|SGO-EPND|UGA-CNRS
ALE000ITA 44.9231385845281 8.6163328711452 SGO-EPND
MATE00ITA 40.6491 16.7045 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
BIOG00ITA 41.2 15.1326 INGV|SGO-EPND|UGA-CNRS
CAKO00HRV 46.3871 16.4391 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
GURA00ROU 46.266476719605 22.3378098669 SGO-EPND
BICA00ROU 46.8242 25.8514 INGV|UGA-CNRS
BIEL00ITA 45.5607 8.0481 INGV|SGO-EPND|UGA-CNRS
DILL00DEU 49.3716 6.6997 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
CUGA00ITA 40.6101 8.45 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
ALIF00ITA 41.3270273092663 14.334610894969 SGO-EPND
ELGE00ESP 43.1371 -2.4864 INGV|SGO-EPND
MELR00PRT 39.6948 -8.1304 INGV|SGO-EPND|UGA-CNRS
LEBR00ESP 36.9224 -6.0819 INGV|SGO-EPND|UGA-CNRS
USSI00ITA 42.9706 13.1335 INGV|SGO-EPND|UGA-CNRS
MILO00ITA 38.0082 12.5843 INGV|UGA-CNRS|ROB-EUREF
DYNG00GRC 38.0786 23.9324 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
DAGO00FRA 48.798 5.3924 INGV
LOV000SWE 59.3378 17.8289 INGV|SGO-EPND|UGA-CNRS
HED000SWE 62.4195 13.5132 INGV|SGO-EPND|UGA-CNRS
ZARY00POL 51.6399 15.1461 INGV|SGO-EPND|UGA-CNRS
BJU000SWE 64.4806 21.5749 INGV|SGO-EPND|UGA-CNRS
KLAD00SRB 44.6104 22.6129 INGV|SGO-EPND|UGA-CNRS
VALE00ESP 39.4808 -0.3377 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
VCIA00ESP 39.4357 -0.3439 INGV|SGO-EPND|UGA-CNRS
KSKE00POL 51.1975 20.4123 INGV|UGA-CNRS
KRA000SWE 62.8754 17.9277 INGV|SGO-EPND|UGA-CNRS
VAE600SWE 58.6932 12.0351 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
BLAK00GBR 53.7769 -3.035 INGV|SGO-EPND|UGA-CNRS
AAKE00FIN 67.7327111362333 24.4167173036509 SGO-EPND
VAGA00ITA 41.4154 14.2346 INGV|SGO-EPND|UGA-CNRS
VCSP00ITA 38.4094 14.9516 INGV|SGO-EPND|UGA-CNRS
BOR100POL 52.277 17.0735 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
VAR100NOR 70.375 31.104 INGV|UGA-CNRS
BLE200AUT 46.5896850335619 14.7939144319194 SGO-EPND
VALC00ITA 43.279 12.2849 INGV|UGA-CNRS
WLAD00POL 54.7968 18.4187 INGV|SGO-EPND|UGA-CNRS
EKAR00ITA 45.8493 11.5688 INGV|UGA-CNRS
BNAF00PRT 37.2324 -8.1267 INGV|SGO-EPND|UGA-CNRS
LESK00SRB 42.9976 21.9479 INGV|SGO-EPND|UGA-CNRS
BOBR00UKR 48.0747972562524 32.1634152120126 SGO-EPND
BLAP00GBR 53.7769 -3.035 INGV|SGO-EPND|UGA-CNRS
BME100HUN 47.479 19.0577 SGO-EPND|UGA-CNRS|ROB-EUREF
BLGN00ITA 44.511 11.3506 INGV|UGA-CNRS
GRN000SWE 63.0414 13.9679 INGV|SGO-EPND|UGA-CNRS
CMRA00ITA 41.8691527777949 14.4558500006599 SGO-EPND
BLAS00GRL 79.5386 -22.9747 INGV
BOGE00POL 52.4752 21.035 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
KELY00GRL 66.9874 -50.9448 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
BLGU00ESP 42.9582 -0.8007 INGV|SGO-EPND|UGA-CNRS
WIEL00POL 51.2194 18.5717 INGV|SGO-EPND|UGA-CNRS
VARS00NOR 70.3364 31.0312 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
ZOUF00ITA 46.5572 12.9736 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
ZYWI00POL 49.6867 19.206 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
KOB000SWE 60.4096 18.2302 INGV|SGO-EPND|UGA-CNRS
HOA000SWE 57.9677 12.6935 INGV|SGO-EPND|UGA-CNRS
ARO100SWE 58.4833 16.9627 INGV|SGO-EPND|UGA-CNRS
ALI100ESP 38.3383 -0.4779 INGV|UGA-CNRS
BRAE00GBR 57.0067 -3.3956 INGV|SGO-EPND|UGA-CNRS
CBW100NLD 51.9695 4.9262 INGV|SGO-EPND|UGA-CNRS
CAMT00GBR 55.4252 -5.6019 INGV|SGO-EPND|UGA-CNRS
CAVT00ITA 37.6788 12.7555 INGV|SGO-EPND|UGA-CNRS
DLKS00LVA 55.8699 26.6175 INGV|SGO-EPND|UGA-CNRS
BORB00PRT 38.8103 -7.4625 INGV|SGO-EPND|UGA-CNRS
EDVD00PRT 40.9127 -8.4843 INGV|SGO-EPND|UGA-CNRS
BORR00ESP 39.9052 -0.0832 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
CBE000GLP 16.067 -61.6111 UGA-CNRS
NJOE00EST 59.4607 28.0413 INGV|SGO-EPND|UGA-CNRS
AT0500ITA 43.4797 12.6025 INGV|UGA-CNRS
CEPI00FRA 43.1025 2.2488 INGV
MUJA00EST 58.4632 22.2325 INGV|SGO-EPND|UGA-CNRS
AT0600ITA 43.4724 12.3328 INGV|UGA-CNRS
BUCU00ROU 44.4639 26.1257 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
MUST00EST 59.4211 24.698 INGV|SGO-EPND|UGA-CNRS
FTTG00WLF -14.296 -178.1602 UGA-CNRS
IRYL00GUF 5.2847 -52.5868 UGA-CNRS
REDO00FRA 47.6445 -2.0904 INGV
YEB200ESP 40.5238 -3.0877 INGV|SGO-EPND|UGA-CNRS
BREC00GBR 51.9529 -3.3817 INGV|SGO-EPND|UGA-CNRS
CBRA00PRT 39.819 -7.5122 INGV|SGO-EPND|UGA-CNRS
ZKRO00GRC 35.1149 26.217 INGV
ABAS00ITA 39.7672225174299 8.81738856595924 SGO-EPND
BOUS00FRA 46.288 2.2357 INGV
BOTI00PRT 41.6929 -7.6581 INGV|SGO-EPND|UGA-CNRS
ACCA00ITA 41.1585922349982 15.3312178619097 SGO-EPND
CRSM00FRA 49.3375 -0.4626 INGV
BORJ00DEU 53.5789 6.6664 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
MSAL00ITA 42.1054 13.4618 INGV|UGA-CNRS
CAVO00ITA 44.7895555827524 7.37569447606228 SGO-EPND
MTGR00ITA 37.8943 12.7626 INGV|SGO-EPND|UGA-CNRS
MUS200EST 59.4211 24.698 INGV|SGO-EPND|UGA-CNRS
CAUD00FRA 50.1249 3.4013 INGV
FJOC00ISL 64.8749 -18.0061 INGV
ABBS00GBR 55.8989 -2.1286 INGV|SGO-EPND|UGA-CNRS
MYRG00ESP 42.1684 -5.2635 INGV|SGO-EPND|UGA-CNRS
CABR00ESP 37.468 -4.4242 INGV|SGO-EPND|UGA-CNRS
MILO00GRC 36.7422 24.4313 INGV|UGA-CNRS
CBRY00FRA 45.5813 5.9092 INGV
HWTG00IRL 53.3922 -6.068 INGV
SKE000SWE 64.8792 21.0483 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
SLE000GLP 16.03 -61.6234 UGA-CNRS
MMA000MTQ 14.8175 -61.1675 UGA-CNRS
AND100NOR 69.3261 16.1348 INGV|UGA-CNRS
CLNO00ITA 40.6871 15.3307 INGV|UGA-CNRS
SOLU00NOR 59.7106 10.273 INGV|UGA-CNRS
STRD00NOR 59.7663 5.5037 INGV|UGA-CNRS
COCU00ITA 42.0368 13.8195 INGV|UGA-CNRS
COMR00MDA 46.2996272887197 28.6539385201086 SGO-EPND
CREM00ITA 45.1467 10.002 INGV|SGO-EPND|UGA-CNRS
CREU00ESP 42.3188 3.3156 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
NOR000SWE 58.5902 16.2464 INGV|SGO-EPND|UGA-CNRS
NOT100ITA 36.8759 14.9898 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
NOTO00ITA 36.8761 14.9898 INGV|UGA-CNRS
NPAZ00SRB 43.1396 20.5193 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
NWSC00POL 49.6184 20.69 INGV|SGO-EPND|UGA-CNRS
NYAL00NOR 78.9296 11.8651 INGV|SGO-EPND|UGA-CNRS
NYIR00HUN 47.8352 22.1358 INGV|SGO-EPND|UGA-CNRS
ODE100PRT 37.5977 -8.6312 INGV|UGA-CNRS
ONS100SWE 57.3953 11.9245 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
OOSA00BEL 51.2343 2.9267 INGV|UGA-CNRS
PMLA00PRT 38.5715 -8.9035 INGV|SGO-EPND|UGA-CNRS
PNMC00PRT 40.1701 -7.1755 INGV|SGO-EPND|UGA-CNRS
POZE00HRV 45.3328 17.6755 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
RESU00ITA 37.6468 14.0568 INGV|SGO-EPND|UGA-CNRS
TOR100ESP 40.4727 -3.4524 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
MOP200SVK 48.3727 17.2738 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
MOPI00SVK 48.3727 17.2739 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
MORP00GBR 55.2128 -1.6855 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
PPTG00GLP 16.2244 -61.5316 UGA-CNRS
POFI00ITA 41.7174 13.7119 INGV|SGO-EPND|UGA-CNRS
PRIJ00SRB 43.3855 19.6425 INGV|SGO-EPND|UGA-CNRS
PYRK00EST 59.0066 23.5213 INGV|SGO-EPND|UGA-CNRS
RAFF00ITA 37.2226 14.3624 INGV|SGO-EPND|UGA-CNRS
PRKV00GRC 39.2457 26.265 INGV|SGO-EPND|UGA-CNRS
RAMP00ITA 46.4147 12.799 INGV|SGO-EPND|UGA-CNRS
POOL00GBR 50.7759 -1.9106 INGV|SGO-EPND|UGA-CNRS
PSTO00PRT 33.0598 -16.3352 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
POPI00ITA 43.366 13.6739 INGV|UGA-CNRS|ROB-EUREF
CFNG00REU -21.239 55.7354 INGV|UGA-CNRS
ENAN00NOR 68.3606 15.3902 INGV|SGO-EPND|UGA-CNRS
GUAD00PRT 40.5365 -7.2664 INGV|SGO-EPND|UGA-CNRS
HAYD00GBR 54.9749 -2.2427 INGV|UGA-CNRS
KEDN00LTU 55.2575513471686 23.9941708365007 SGO-EPND
PORE00HRV 45.226 13.595 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
PTRJ00ITA 41.3643 14.5289 INGV|SGO-EPND|UGA-CNRS
RAT000SWE 63.9856 20.8956 INGV|SGO-EPND|UGA-CNRS
PTRP00ITA 40.532 16.0608 INGV|SGO-EPND|UGA-CNRS
RBAR00ITA 46.1931 12.5636 INGV|SGO-EPND|UGA-CNRS
MIL200ITA 45.4784 9.2292 INGV|UGA-CNRS
PYHA00FIN 64.4976 24.2376 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
PYLO00GRC 36.9142 21.6953 SGO-EPND|UGA-CNRS
RBEV00ITA 45.6719 13.0694 INGV|SGO-EPND|UGA-CNRS
RCMA00ITA 41.4907 14.3288 INGV|UGA-CNRS
MLGA00ESP 36.7156 -4.4354 INGV|SGO-EPND|UGA-CNRS
REDE00GBR 55.285 -2.2796 INGV|UGA-CNRS
MODR00ITA 41.1461 13.8808 INGV|SGO-EPND|UGA-CNRS
MOMA00ITA 42.8038 12.5702 INGV|SGO-EPND|UGA-CNRS
MONA00ITA 42.8968 13.3371 INGV|SGO-EPND|UGA-CNRS
SID000SRB 45.1287 19.2261 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
ROST00DEU 54.1798 12.081 INGV|SGO-EPND|UGA-CNRS
SLU000SWE 65.4315 16.2454 INGV|SGO-EPND|UGA-CNRS
SMA100PRT 38.4592 -7.752 INGV|SGO-EPND|UGA-CNRS
SFER00ESP 36.4643 -6.2056 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
RWM100POL 51.7643 20.2505 INGV|SGO-EPND|UGA-CNRS
SGMA00ITA 40.6958 15.3936 INGV|UGA-CNRS
SMO000SWE 58.3535 11.2179 INGV|SGO-EPND|UGA-CNRS
SCHR00ITA 40.1902 16.0853 INGV|UGA-CNRS
SCOR00GRL 70.4853 -21.9503 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
SANR00ESP 42.3396 -1.9392 INGV|SGO-EPND|UGA-CNRS
RPOR00ITA 45.9568 12.6612 INGV|SGO-EPND|UGA-CNRS
SNEG00REU -21.2392 55.7179 INGV|UGA-CNRS
SCTE00ITA 40.0723 18.4672 INGV|SGO-EPND|UGA-CNRS
SERS00ITA 39.0359 16.6885 INGV|SGO-EPND|UGA-CNRS
SANS00ESP 42.5795 -1.287 INGV|SGO-EPND|UGA-CNRS
SART00ITA 39.4901 9.2454 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
SIDZ00POL 51.573 18.7176 INGV|SGO-EPND|UGA-CNRS
SHAP00GBR 54.5019 -2.6852 INGV|SGO-EPND|UGA-CNRS
SJO100ESP 39.3188 2.9996 INGV|UGA-CNRS
