# Offset file v1.0
#
# SITE            : 9-character site ID
# DDDDD.DDDD      : Decimal modified Julian day
# YYYYMMDDHRMN    : Year, month, day, hour, minute
# TYPE            : Either CHANGE (equipment), EQ (earthquake) or UNK (unknown)
# DN/SN           : Estimated north offset and 1-sigma standard deviation in mm [Optional, -9999999 by default]
# DE/SE           : Estimated east offset and 1-sigma standard deviation in mm [Optional, -9999999 by default]
# DU/SU           : Estimated height offset and 1-sigma standard deviation in mm [Optional, -9999999 by default]
# DESCRIPTION     : Free format comment [Optional]
#
#____SITE DDDDD.DDDD YYYYMMDDHRMN __TYPE ______DN ______SN ______DE ______SE ______DU ______SU DESCRIPTION
MIRP00FRA 57764.0104 201701110015 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MIRP00FRA 57779.9583 201701262300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Receiver & Antenna change
MIRP00FRA 57856.9167 201704132200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Antenna change
MIRP00FRA 57869.9167 201704262200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOBI00FRA 55791.7917 201108181900 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOBI00FRA 55862.3333 201110280800 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOBI00FRA 57377.9583 201512212300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOBI00FRA 57771.9583 201701182300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOLA00FRA 54670.9167 200807232200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Receiver change
MOLA00FRA 54675.9167 200807282200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Antenna change
MOLA00FRA 54682.9167 200808042200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOLA00FRA 54856.3953 200901250929 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOLA00FRA 54856.9583 200901252300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOLA00FRA 55003.9167 200906212200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOLA00FRA 55255.0225 201002280032 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOLA00FRA 55255.9583 201002282300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOLA00FRA 55297.9167 201004112200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOLA00FRA 55315.3864 201004290916 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOLA00FRA 55315.9167 201004292200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOLA00FRA 55338.9167 201005222200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOLA00FRA 55826.7500 201109221800 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOLA00FRA 55862.3333 201110280800 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOLA00FRA 55933.9583 201201072300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOLA00FRA 56853.9167 201407152200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOLA00FRA 57764.0104 201701110015 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOLA00FRA 57843.9167 201703312200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Antenna change
MOLA00FRA 57849.9167 201704062200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Receiver change
MOLI00FRA 55791.7917 201108181900 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOLI00FRA 57377.9583 201512212300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOLI00FRA 57764.9583 201701112300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOLV00FRA 55791.7917 201108181900 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOLV00FRA 57377.9583 201512212300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOLV00FRA 57771.9583 201701182300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MONT00FRA 54491.9583 200801262300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MONT00FRA 55003.9167 200906212200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MONT00FRA 55297.9167 201004112200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MONT00FRA 55315.3233 201004290745 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MONT00FRA 55315.9167 201004292200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MONT00FRA 55338.9167 201005222200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MONT00FRA 55826.9167 201109222200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MONT00FRA 55866.9583 201111012300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MONT00FRA 55933.9583 201201072300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MONT00FRA 56853.9167 201407152200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MONT00FRA 57764.0104 201701110015 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MONT00FRA 57944.9167 201707102200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Receiver & Antenna change
MORV00FRA 54299.9167 200707182200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MORV00FRA 54363.6667 200709201600 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MORV00FRA 54518.9583 200802222300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MORV00FRA 54787.2860 200811170651 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MORV00FRA 54787.9583 200811172300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MORV00FRA 55342.5000 201005261200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Receiver & Antenna change
MORV00FRA 55791.7917 201108181900 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MORV00FRA 55862.2917 201110280700 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MORV00FRA 57377.9583 201512212300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MORV00FRA 57771.9583 201701182300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOSU00FRA 55791.7917 201108181900 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOSU00FRA 57377.9583 201512212300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOSU00FRA 57771.9583 201701182300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUS00FRA 54492.9583 200801272300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUS00FRA 54920.3910 200903300922 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUS00FRA 54920.9167 200903302200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUS00FRA 55003.7150 200906211709 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUS00FRA 55093.4129 200909190954 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUS00FRA 55128.5000 200910241200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUS00FRA 55134.2927 200910300701 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUS00FRA 55134.9583 200910302300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUS00FRA 55229.4430 201002021037 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUS00FRA 55229.9583 201002022300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUS00FRA 55244.4935 201002171150 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUS00FRA 55245.4461 201002181042 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUS00FRA 55252.9398 201002252233 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUS00FRA 55252.9583 201002252300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUS00FRA 55255.3897 201002280921 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUS00FRA 55315.4499 201004291047 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUS00FRA 55317.5648 201005011333 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUS00FRA 55317.9167 201005012200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUS00FRA 55371.3750 201006240900 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUS00FRA 55738.9167 201106262200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUS00FRA 55791.7917 201108181900 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUS00FRA 55865.9583 201110312300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUS00FRA 55933.9583 201201072300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUS00FRA 56679.5248 201401221235 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Antenna change
MOUS00FRA 56853.9167 201407152200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUS00FRA 57377.9583 201512212300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Receiver change
MOUS00FRA 57771.9583 201701182300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUT00FRA 58120.0542 201801020118 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Receiver change
MOUT00FRA 58120.9583 201801022300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Receiver change
MOUZ00FRA 57377.9583 201512212300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MOUZ00FRA 57989.9167 201708242200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Receiver & Antenna change
MOUZ00FRA 57994.1667 201708290400 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MUNE00FRA 57377.9583 201512212300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
MUNE00FRA 57764.9583 201701112300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
OBER00FRA 57377.9583 201512212300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
OBER00FRA 57771.9583 201701182300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
ORIN00FRA 55826.7083 201109221700 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
ORIN00FRA 57377.9583 201512212300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
ORIN00FRA 57764.9583 201701112300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
OUDA00FRA 55509.3154 201011090734 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
OUDA00FRA 55509.9583 201011092300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
OUDA00FRA 55640.9583 201103202300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
OUDA00FRA 55649.2447 201103290552 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
OUDA00FRA 55650.9167 201103302200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
OUDA00FRA 55826.9167 201109222200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
OUDA00FRA 55879.2963 201111140706 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
OUDA00FRA 55879.9583 201111142300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PASA00ESP 58050.9167 201710242200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Antenna & Radome change
PECQ00FRA 57978.9167 201708132200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PECQ00FRA 57979.9167 201708142200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PECQ00FRA 58011.9167 201709152200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PECQ00FRA 58012.9167 201709162200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PECQ00FRA 58052.9167 201710262200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PERI00FRA 57377.9583 201512212300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PERI00FRA 57770.9583 201701172300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PERR00FRA 57377.9583 201512212300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PERR00FRA 57764.0104 201701110015 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Antenna change
PERR00FRA 57770.9583 201701172300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PERR00FRA 59810.9208 202208192206 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Receiver & Antenna change
PIGN00FRA 54491.9583 200801262300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PIGN00FRA 54945.1028 200904240227 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PIGN00FRA 54945.9167 200904242200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PIGN00FRA 55003.9167 200906212200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PIGN00FRA 55296.0865 201004100204 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PIGN00FRA 55298.7500 201004121800 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PIGN00FRA 55315.3233 201004290745 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PIGN00FRA 55315.9167 201004292200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PIGN00FRA 55319.9167 201005032200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PIGN00FRA 55338.9167 201005222200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PIGN00FRA 55826.8333 201109222000 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PIGN00FRA 55866.9583 201111012300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PIGN00FRA 55933.9583 201201072300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PIGN00FRA 56853.9167 201407152200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Receiver change
PIGN00FRA 57765.9583 201701122300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PIGN00FRA 58051.9167 201710252200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Receiver & Antenna change
PLAB00FRA 54525.9167 200802292200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PLAB00FRA 54617.3473 200805310820 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PLAB00FRA 54617.9167 200805312200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PLAB00FRA 55002.9167 200906202200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PLAB00FRA 55297.1520 201004110338 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PLAB00FRA 55320.9167 201005042200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PLAB00FRA 55791.7917 201108181900 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PLAB00FRA 55865.9583 201110312300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PLAB00FRA 55933.9583 201201072300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PLAB00FRA 56838.9167 201406302200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PLAB00FRA 57764.0104 201701110015 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PLAB00FRA 57905.9167 201706012200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Receiver & Antenna change
PLOU00FRA 55791.7917 201108181900 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PLOU00FRA 57377.9583 201512212300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PLOU00FRA 57770.9583 201701172300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PLOU00FRA 58118.9583 201712312300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Receiver & Antenna change
POLI00FRA 54525.9167 200802292200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
POLI00FRA 54977.1553 200905260343 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
POLI00FRA 54977.9167 200905262200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
POLI00FRA 55003.9167 200906212200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
POLI00FRA 55244.3123 201002170729 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
POLI00FRA 55244.9583 201002172300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
POLI00FRA 55297.9167 201004112200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
POLI00FRA 55315.4026 201004290939 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
POLI00FRA 55315.9167 201004292200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
POLI00FRA 55338.9167 201005222200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
POLI00FRA 55977.5217 201202201231 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
POLI00FRA 56853.9167 201407152200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
POLI00FRA 57377.9583 201512212300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Receiver change
POLI00FRA 57766.9583 201701132300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
POLI00FRA 58049.9167 201710232200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Receiver & Antenna change
POPI00FRA 56596.9583 201310312300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
POPI00FRA 57764.0104 201701110015 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
POPI00FRA 57870.9167 201704272200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Receiver & Antenna change
POPI00FRA 57890.9167 201705172200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Antenna change
PORT00FRA 57377.9583 201512212300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PORT00FRA 57770.9583 201701172300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PRIS00FRA 57377.9583 201512212300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PRIS00FRA 57770.9583 201701172300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PUEC00FRA 54491.9583 200801262300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PUEC00FRA 54518.6123 200802221441 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PUEC00FRA 54518.9583 200802222300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PUEC00FRA 54714.4101 200809050950 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PUEC00FRA 54714.9167 200809052200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PUEC00FRA 55003.9167 200906212200 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PUEC00FRA 55143.3714 200911080854 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
PUEC00FRA 55143.9583 200911082300 CHANGE -9999999 -9999999 -9999999 -9999999 -9999999 -9999999 Other site log entry (firmware upgrade, cable change, ...)
